empleado_id,fecha,hora_inicio,hora_fin,tipo_turno,ubicacion,notas
E038,2024-09-20,11:05,17:05,Mañana,Almacén,
E020,2024-12-31,05:29,12:29,Libre,Oficina Remota,
E054,2024-06-17,21:42,03:42,Noche,Planta de Producción,
E053,2025-03-14,18:48,01:48,Noche,Oficina Remota,
E007,2024-11-28,09:37,17:37,Libre,Planta de Producción,
E017,2024-06-21,07:05,15:05,Mañana,Planta de Producción,Natus quisquam quibusdam nisi amet.
E013,2025-03-14,07:56,14:56,Tarde,Planta de Producción,
E027,2024-07-06,09:23,16:23,Noche,Planta de Producción,
E064,2024-10-17,20:11,04:11,Libre,Planta de Producción,
E079,2024-08-21,22:38,06:38,Tarde,Almacén,
E102,2025-04-18,21:30,04:30,Noche,Oficina Central,
E065,2024-10-03,14:38,22:38,Tarde,Planta de Producción,
E146,2024-08-22,22:37,04:37,Tarde,Oficina Remota,
E145,2024-10-05,22:54,06:54,Libre,Almacén,
E142,2024-11-03,22:04,04:04,Noche,Planta de Producción,
E097,2024-04-27,08:59,15:59,Noche,Almacén,
E126,2024-05-30,20:29,04:29,Noche,Almacén,
E097,2025-01-20,20:57,02:57,Mañana,Oficina Remota,
E127,2025-02-18,19:22,03:22,Noche,Planta de Producción,
E017,2024-10-19,01:06,08:06,Libre,Oficina Central,
E115,2024-10-09,21:41,04:41,Mañana,Planta de Producción,
E057,2024-08-11,03:06,10:06,Noche,Almacén,
E017,2024-10-30,19:08,02:08,Tarde,Almacén,
E012,2025-03-02,15:23,23:23,Noche,Oficina Remota,
E104,2024-12-14,18:27,02:27,Libre,Almacén,
E029,2024-11-03,06:45,13:45,Tarde,Planta de Producción,
E034,2024-04-24,21:35,04:35,Tarde,Almacén,
E088,2024-12-16,12:19,18:19,Mañana,Planta de Producción,
E092,2025-02-19,22:02,05:02,Noche,Oficina Remota,Necessitatibus inventore modi corrupti architecto maxime.
E039,2025-01-31,15:52,22:52,Mañana,Oficina Central,
E139,2024-12-24,19:43,02:43,Libre,Oficina Remota,
E075,2024-08-30,05:59,13:59,Tarde,Oficina Central,
E081,2025-03-04,15:07,23:07,Tarde,Planta de Producción,
E092,2024-06-25,23:10,06:10,Tarde,Planta de Producción,Nisi mollitia similique doloremque nesciunt.
E023,2024-06-19,10:35,16:35,Mañana,Oficina Remota,
E028,2024-08-13,21:11,05:11,Noche,Oficina Central,
E102,2024-12-12,19:49,02:49,Noche,Planta de Producción,
E074,2024-08-23,19:59,01:59,Noche,Oficina Central,Cupiditate dignissimos voluptates nemo.
E036,2024-06-16,09:25,16:25,Noche,Almacén,
E004,2024-06-14,09:16,15:16,Noche,Oficina Remota,
E108,2025-02-05,23:07,07:07,Mañana,Almacén,
E108,2024-11-16,14:12,21:12,Noche,Oficina Remota,
E058,2024-07-27,11:16,18:16,Noche,Oficina Central,
E005,2025-01-29,03:43,11:43,Libre,Oficina Central,
E130,2024-12-25,10:24,18:24,Mañana,Planta de Producción,
E096,2024-05-23,05:39,12:39,Noche,Almacén,Nisi possimus quaerat iste.
E028,2024-10-20,08:13,15:13,Libre,Almacén,Omnis expedita praesentium.
E067,2024-10-21,19:02,02:02,Tarde,Almacén,
E122,2024-05-23,13:09,19:09,Mañana,Oficina Central,
E005,2024-09-26,23:23,05:23,Mañana,Oficina Central,
E011,2024-07-02,11:34,18:34,Mañana,Oficina Central,
E007,2024-10-17,16:04,22:04,Libre,Oficina Central,
E064,2025-01-13,19:15,03:15,Tarde,Planta de Producción,
E035,2025-03-25,12:23,20:23,Tarde,Almacén,
E084,2024-07-25,21:57,03:57,Libre,Planta de Producción,
E108,2024-09-06,00:07,07:07,Libre,Oficina Central,
E073,2024-05-05,15:55,21:55,Libre,Planta de Producción,
E122,2025-01-02,21:03,03:03,Tarde,Oficina Remota,
E048,2024-12-18,11:50,18:50,Libre,Oficina Central,
E135,2024-08-05,01:17,09:17,Mañana,Almacén,
E022,2024-06-29,20:11,04:11,Libre,Oficina Central,
E035,2024-07-16,15:54,22:54,Libre,Oficina Remota,
E007,2025-02-27,12:10,20:10,Libre,Planta de Producción,
E083,2025-01-25,13:59,20:59,Libre,Almacén,
E092,2024-07-24,23:14,05:14,Tarde,Almacén,
E138,2024-04-29,19:10,01:10,Noche,Planta de Producción,
E076,2024-06-18,13:06,20:06,Noche,Planta de Producción,
E061,2024-06-11,08:54,16:54,Libre,Oficina Remota,
E133,2024-09-16,01:30,09:30,Noche,Oficina Remota,
E093,2024-11-03,04:49,12:49,Mañana,Oficina Central,
E104,2025-02-24,03:49,11:49,Noche,Oficina Remota,
E005,2024-04-24,08:57,15:57,Libre,Oficina Remota,
E134,2025-02-08,13:21,20:21,Libre,Oficina Central,
E085,2024-07-20,13:16,20:16,Mañana,Planta de Producción,
E041,2024-06-04,11:46,17:46,Libre,Oficina Remota,
E146,2024-11-10,07:30,13:30,Noche,Oficina Central,Beatae voluptates error quis.
E032,2024-07-02,16:32,22:32,Tarde,Oficina Central,
E050,2024-06-17,12:21,20:21,Tarde,Planta de Producción,
E079,2024-09-22,05:24,12:24,Libre,Almacén,
E073,2024-12-21,23:19,06:19,Tarde,Oficina Central,
E069,2024-07-16,21:08,05:08,Libre,Almacén,
E009,2024-06-08,03:49,09:49,Tarde,Oficina Remota,
E068,2024-10-22,03:19,11:19,Mañana,Almacén,
E066,2025-04-06,07:49,13:49,Mañana,Almacén,
E067,2025-03-31,12:29,20:29,Mañana,Almacén,
E110,2024-12-27,20:46,04:46,Tarde,Oficina Central,Ex nesciunt ex laboriosam animi corrupti.
E095,2024-11-23,19:52,01:52,Libre,Oficina Central,
E107,2025-03-07,11:59,19:59,Mañana,Oficina Remota,
E067,2025-04-17,16:16,23:16,Tarde,Planta de Producción,
E064,2025-04-05,11:13,17:13,Mañana,Oficina Remota,
E072,2024-05-10,14:43,21:43,Mañana,Oficina Remota,
E094,2025-02-15,00:15,06:15,Libre,Almacén,
E006,2024-08-23,01:24,07:24,Libre,Almacén,
E093,2024-11-30,22:23,05:23,Mañana,Almacén,
E095,2024-05-11,14:38,22:38,Noche,Oficina Remota,Voluptatum sequi fugiat dolorem quas suscipit.
E060,2024-06-14,03:39,09:39,Noche,Oficina Remota,
E079,2024-11-20,14:40,21:40,Mañana,Almacén,
E131,2025-04-13,08:57,16:57,Noche,Planta de Producción,
E092,2024-12-10,20:24,04:24,Tarde,Oficina Remota,
E054,2024-12-25,21:56,05:56,Tarde,Planta de Producción,
E018,2024-09-26,14:05,20:05,Noche,Oficina Central,
E108,2024-09-15,15:50,23:50,Libre,Planta de Producción,
E139,2025-02-10,21:08,04:08,Mañana,Oficina Central,
E087,2025-01-17,00:23,06:23,Noche,Planta de Producción,
E055,2025-04-18,19:36,02:36,Noche,Almacén,Perspiciatis repellendus impedit at.
E108,2025-04-13,11:06,19:06,Noche,Almacén,Ex ducimus perspiciatis saepe illo.
E140,2025-01-24,09:28,15:28,Tarde,Planta de Producción,
E025,2025-01-05,07:09,15:09,Mañana,Almacén,
E001,2024-10-02,05:42,12:42,Tarde,Oficina Remota,
E054,2024-10-05,11:34,19:34,Libre,Oficina Central,
E092,2024-10-15,05:31,12:31,Libre,Almacén,
E129,2024-05-03,21:35,03:35,Mañana,Oficina Remota,
E072,2024-09-09,08:46,15:46,Libre,Almacén,
E069,2025-04-12,17:28,23:28,Mañana,Oficina Central,
E069,2024-11-29,06:53,12:53,Libre,Oficina Remota,
E007,2024-11-13,19:16,02:16,Noche,Oficina Central,
E148,2024-07-26,20:09,04:09,Libre,Oficina Remota,
E078,2024-05-06,19:13,02:13,Tarde,Almacén,
E016,2025-04-15,13:26,21:26,Mañana,Almacén,Tempora impedit asperiores itaque assumenda accusantium.
E139,2024-06-20,16:23,22:23,Tarde,Almacén,
E049,2025-01-22,09:09,15:09,Libre,Oficina Central,
E120,2024-10-21,23:17,07:17,Tarde,Oficina Central,
E014,2025-02-20,08:09,14:09,Tarde,Oficina Central,
E149,2024-12-16,14:19,20:19,Noche,Oficina Remota,
E041,2024-06-24,18:48,00:48,Noche,Planta de Producción,
E049,2025-04-14,14:19,21:19,Mañana,Almacén,
E085,2024-12-03,20:49,04:49,Noche,Oficina Central,
E055,2024-08-22,20:15,04:15,Mañana,Oficina Central,
E104,2025-03-24,04:52,11:52,Tarde,Almacén,
E046,2025-03-11,04:29,11:29,Mañana,Planta de Producción,Impedit voluptatibus fugit.
E145,2024-08-02,16:28,22:28,Libre,Oficina Central,
E087,2024-07-22,00:03,08:03,Tarde,Oficina Central,
E050,2024-09-14,05:12,12:12,Noche,Oficina Remota,
E121,2024-10-25,05:41,12:41,Tarde,Oficina Central,
E046,2024-06-13,07:05,15:05,Noche,Planta de Producción,
E033,2024-07-29,00:46,06:46,Tarde,Planta de Producción,
E084,2024-11-02,14:03,21:03,Tarde,Almacén,
E050,2025-03-19,01:12,08:12,Tarde,Oficina Central,
E072,2024-09-02,18:03,02:03,Noche,Oficina Central,
E027,2024-06-15,14:33,21:33,Noche,Oficina Central,
E107,2024-07-28,00:49,07:49,Mañana,Oficina Central,
E024,2024-11-22,19:32,01:32,Noche,Planta de Producción,
E100,2024-12-29,08:41,15:41,Tarde,Planta de Producción,Perferendis consectetur quia reprehenderit minus a.
E149,2024-08-15,20:37,02:37,Mañana,Planta de Producción,
E084,2024-08-03,22:13,06:13,Mañana,Oficina Central,
E042,2025-04-01,08:14,16:14,Libre,Planta de Producción,
E077,2024-11-11,14:52,20:52,Noche,Oficina Central,
E118,2024-05-02,14:35,22:35,Tarde,Almacén,
E059,2025-03-01,00:27,07:27,Noche,Oficina Central,Repellat nisi accusamus.
E028,2024-11-15,02:33,10:33,Noche,Oficina Central,
E103,2024-08-08,22:34,05:34,Mañana,Oficina Central,
E037,2024-09-22,08:34,15:34,Libre,Almacén,Et porro quae officia non veniam.
E034,2024-07-09,21:54,05:54,Libre,Oficina Remota,
E032,2025-01-09,14:18,21:18,Tarde,Planta de Producción,
E070,2024-10-05,08:06,15:06,Libre,Oficina Remota,
E126,2024-07-26,18:44,01:44,Noche,Oficina Central,
E133,2024-11-01,02:47,10:47,Mañana,Oficina Remota,
E120,2025-02-08,01:11,09:11,Libre,Oficina Remota,
E147,2024-10-31,06:27,12:27,Noche,Oficina Remota,
E036,2025-01-03,00:23,07:23,Tarde,Almacén,
E004,2024-08-21,00:45,06:45,Noche,Oficina Central,
E148,2024-11-20,00:35,08:35,Tarde,Planta de Producción,
E004,2024-08-01,13:05,19:05,Mañana,Oficina Remota,
E111,2024-10-14,13:33,21:33,Libre,Almacén,
E078,2024-10-09,22:25,06:25,Tarde,Oficina Remota,
E020,2025-02-12,10:56,18:56,Libre,Planta de Producción,Aliquid fugiat numquam atque eaque molestias.
E122,2024-07-08,11:25,17:25,Libre,Almacén,
E093,2024-09-04,19:37,01:37,Tarde,Almacén,
E091,2024-05-15,21:37,05:37,Libre,Oficina Central,
E139,2025-02-11,01:25,08:25,Tarde,Oficina Remota,Sequi harum quisquam occaecati explicabo.
E064,2024-11-28,02:16,08:16,Libre,Oficina Remota,
E005,2024-08-14,09:37,16:37,Noche,Oficina Central,
E111,2024-12-08,02:45,09:45,Noche,Almacén,
E116,2024-08-14,12:52,20:52,Libre,Planta de Producción,
E046,2024-08-03,08:25,14:25,Tarde,Oficina Central,
E071,2024-12-23,05:48,13:48,Noche,Almacén,
E123,2024-08-09,15:13,22:13,Tarde,Almacén,
E104,2024-09-19,03:56,09:56,Tarde,Oficina Remota,
E054,2024-12-16,04:37,10:37,Noche,Almacén,
E049,2024-12-22,17:55,23:55,Noche,Oficina Remota,
E056,2025-04-16,03:57,09:57,Tarde,Almacén,
E105,2024-07-10,07:50,14:50,Tarde,Oficina Central,
E074,2024-09-24,17:00,23:00,Tarde,Oficina Remota,
E135,2024-07-31,12:46,19:46,Tarde,Oficina Central,
E150,2024-10-12,17:09,23:09,Noche,Almacén,Accusantium voluptatem minima laborum excepturi rerum.
E045,2024-09-30,01:32,09:32,Mañana,Oficina Remota,
E090,2024-06-01,11:58,19:58,Tarde,Planta de Producción,Odit nisi possimus nemo quaerat atque.
E148,2025-01-21,00:12,07:12,Noche,Oficina Remota,
E103,2025-03-13,01:44,09:44,Libre,Almacén,
E136,2024-04-30,03:47,11:47,Noche,Planta de Producción,
E085,2025-04-10,03:32,10:32,Libre,Planta de Producción,
E082,2025-03-14,07:28,13:28,Libre,Planta de Producción,
E128,2025-01-27,08:43,15:43,Libre,Oficina Remota,
E053,2024-05-24,13:15,21:15,Libre,Oficina Central,
E058,2024-04-28,04:50,11:50,Libre,Planta de Producción,
E107,2024-12-02,20:00,03:00,Mañana,Oficina Remota,
E063,2024-10-21,12:17,20:17,Tarde,Oficina Remota,
E029,2025-04-14,01:33,09:33,Libre,Planta de Producción,
E061,2024-11-27,13:02,19:02,Tarde,Oficina Central,
E007,2024-09-09,22:01,06:01,Tarde,Oficina Central,
E073,2025-03-14,15:58,21:58,Mañana,Oficina Central,
E078,2024-10-02,20:20,02:20,Tarde,Almacén,
E077,2024-05-21,06:28,13:28,Tarde,Almacén,
E037,2024-12-12,08:42,16:42,Mañana,Oficina Central,
E094,2025-01-17,21:20,04:20,Noche,Oficina Remota,
E044,2024-07-17,11:32,18:32,Mañana,Oficina Remota,
E060,2024-08-10,05:14,12:14,Tarde,Oficina Central,
E124,2024-10-24,13:01,19:01,Libre,Almacén,
E103,2025-04-11,15:45,22:45,Noche,Planta de Producción,
E085,2025-03-19,14:37,21:37,Tarde,Oficina Central,
E002,2024-05-22,10:58,17:58,Mañana,Planta de Producción,
E021,2024-10-07,23:19,05:19,Libre,Almacén,
E018,2025-04-11,12:15,19:15,Mañana,Almacén,
E010,2024-09-01,03:37,11:37,Libre,Oficina Remota,
E030,2024-09-07,08:18,14:18,Libre,Oficina Central,
E015,2024-08-24,10:44,16:44,Libre,Planta de Producción,
E060,2024-05-17,22:32,05:32,Tarde,Oficina Remota,
E105,2024-12-07,08:34,15:34,Mañana,Almacén,
E088,2024-11-27,18:57,00:57,Libre,Oficina Remota,
E103,2025-02-24,01:48,08:48,Noche,Oficina Central,
E136,2024-10-09,19:53,02:53,Noche,Oficina Central,
E147,2024-10-04,18:41,00:41,Mañana,Oficina Central,
E001,2024-12-26,10:24,18:24,Noche,Planta de Producción,
E003,2024-12-11,20:40,02:40,Noche,Oficina Remota,
E141,2025-03-31,13:52,20:52,Mañana,Oficina Central,
E016,2024-12-20,18:29,01:29,Mañana,Almacén,
E132,2024-05-28,16:40,22:40,Mañana,Almacén,
E067,2024-06-13,22:21,05:21,Tarde,Oficina Central,
E001,2024-07-07,14:15,22:15,Tarde,Planta de Producción,
E116,2024-07-11,19:50,03:50,Mañana,Almacén,
E056,2024-05-11,19:49,01:49,Tarde,Oficina Central,
E107,2025-03-08,06:20,13:20,Libre,Oficina Central,Reprehenderit sed facere.
E013,2024-07-04,08:51,15:51,Mañana,Oficina Central,
E010,2025-02-14,16:27,00:27,Mañana,Planta de Producción,
E086,2024-09-10,12:02,20:02,Mañana,Planta de Producción,
E126,2025-03-12,11:32,17:32,Tarde,Almacén,
E146,2024-12-14,11:30,19:30,Mañana,Oficina Central,
E099,2024-07-01,00:26,08:26,Libre,Almacén,
E106,2024-11-03,18:43,01:43,Libre,Oficina Remota,
E093,2024-10-05,16:00,00:00,Libre,Oficina Central,
E059,2024-10-25,19:16,03:16,Mañana,Planta de Producción,Hic reiciendis perspiciatis non adipisci doloremque.
E043,2024-09-20,18:43,01:43,Tarde,Almacén,
E046,2025-03-23,15:06,23:06,Noche,Oficina Remota,
E102,2024-09-26,04:10,12:10,Mañana,Oficina Central,
E135,2025-01-31,00:04,07:04,Tarde,Oficina Remota,
E119,2024-09-30,04:48,11:48,Noche,Planta de Producción,
E039,2024-11-21,05:32,11:32,Mañana,Almacén,
E100,2024-05-09,19:24,02:24,Mañana,Oficina Central,
E084,2025-04-20,06:31,14:31,Tarde,Almacén,
E078,2024-05-07,22:00,05:00,Libre,Oficina Central,Cum alias facilis.
E018,2024-05-23,03:39,09:39,Mañana,Oficina Central,
E048,2024-08-08,20:39,04:39,Tarde,Oficina Remota,Possimus quod rerum.
E078,2024-11-13,12:47,20:47,Mañana,Almacén,
E050,2024-07-06,20:33,02:33,Libre,Oficina Central,
E018,2025-01-13,21:17,04:17,Mañana,Planta de Producción,Qui ea eius provident ea.
E124,2024-08-11,04:33,11:33,Noche,Oficina Remota,
E070,2025-02-17,15:38,22:38,Tarde,Oficina Remota,
E113,2024-06-13,10:48,16:48,Tarde,Oficina Central,
E094,2024-05-29,17:01,01:01,Mañana,Oficina Remota,
E119,2024-05-03,13:12,21:12,Tarde,Oficina Central,Iusto libero ducimus laudantium repellat ab molestias.
E030,2024-07-13,00:35,08:35,Libre,Oficina Remota,
E028,2024-08-01,06:01,13:01,Noche,Oficina Central,
E009,2024-10-20,05:50,13:50,Tarde,Almacén,
E061,2024-12-12,23:19,06:19,Mañana,Oficina Remota,
E053,2025-02-09,17:04,00:04,Tarde,Oficina Central,
E091,2025-03-20,18:04,01:04,Noche,Planta de Producción,
E115,2024-07-29,20:29,04:29,Libre,Oficina Remota,Tenetur nam laborum.
E042,2024-07-19,11:00,19:00,Noche,Almacén,
E004,2025-01-05,23:06,06:06,Noche,Almacén,
E101,2025-02-11,06:16,12:16,Noche,Oficina Central,
E097,2025-01-03,11:03,18:03,Noche,Planta de Producción,
E125,2025-03-07,19:46,01:46,Libre,Oficina Central,
E067,2024-12-20,21:35,05:35,Libre,Oficina Central,
E130,2024-11-05,03:39,11:39,Tarde,Planta de Producción,
E140,2024-06-22,05:19,11:19,Tarde,Planta de Producción,
E043,2025-03-21,01:34,07:34,Libre,Oficina Central,
E025,2024-11-18,20:42,04:42,Libre,Planta de Producción,
E072,2024-07-01,19:50,03:50,Noche,Almacén,
E105,2024-05-08,20:00,03:00,Libre,Planta de Producción,
E140,2025-02-12,03:27,09:27,Mañana,Almacén,
E092,2025-02-13,08:25,15:25,Libre,Oficina Central,
E119,2025-03-06,22:47,04:47,Tarde,Almacén,
E129,2024-08-06,07:04,14:04,Noche,Planta de Producción,
E031,2025-03-10,13:44,21:44,Noche,Oficina Central,
E144,2024-07-04,02:49,08:49,Tarde,Oficina Central,
E068,2025-02-24,08:47,15:47,Noche,Oficina Central,
E133,2024-06-26,23:29,07:29,Tarde,Planta de Producción,
E073,2024-10-21,21:10,03:10,Noche,Oficina Remota,
E001,2025-02-08,03:24,09:24,Noche,Oficina Remota,
E080,2024-06-04,08:48,16:48,Mañana,Almacén,
E050,2025-02-04,20:24,03:24,Tarde,Oficina Remota,
E019,2024-08-28,08:42,14:42,Noche,Oficina Remota,
E133,2024-09-21,22:39,04:39,Libre,Almacén,
E115,2025-01-16,09:46,17:46,Libre,Oficina Remota,
E013,2024-09-29,02:58,10:58,Mañana,Oficina Central,Iusto eaque incidunt.
E085,2024-05-11,09:19,17:19,Mañana,Oficina Central,
E025,2025-03-18,10:52,18:52,Noche,Oficina Remota,Quod aliquid totam consectetur.
E127,2024-10-20,03:30,11:30,Libre,Oficina Central,
E147,2025-01-23,08:49,16:49,Noche,Planta de Producción,Itaque eveniet facere.
E108,2024-05-21,02:00,10:00,Noche,Planta de Producción,
E004,2025-04-01,17:33,00:33,Mañana,Almacén,
E091,2024-07-19,16:06,22:06,Noche,Almacén,
E090,2024-08-17,13:19,21:19,Mañana,Oficina Central,
E104,2025-04-06,11:32,17:32,Noche,Planta de Producción,
E081,2024-09-29,06:31,14:31,Libre,Planta de Producción,
E020,2024-09-28,12:11,19:11,Libre,Oficina Remota,Illum quae a.
E037,2024-11-09,16:59,22:59,Noche,Oficina Remota,
E136,2024-07-01,08:35,15:35,Mañana,Oficina Central,
E076,2024-10-05,15:52,22:52,Libre,Oficina Remota,
E063,2024-11-11,12:55,20:55,Libre,Planta de Producción,
E144,2025-03-03,07:19,13:19,Noche,Oficina Central,
E006,2024-06-25,01:38,08:38,Tarde,Almacén,
E098,2024-07-20,03:49,11:49,Tarde,Oficina Central,
E131,2024-06-26,15:16,22:16,Libre,Oficina Remota,
E052,2024-08-16,22:40,05:40,Tarde,Oficina Remota,
E136,2025-01-07,01:49,09:49,Tarde,Oficina Remota,
E056,2024-10-21,18:04,02:04,Noche,Oficina Remota,Debitis dicta optio.
E030,2024-08-09,01:28,09:28,Libre,Oficina Central,
E028,2024-12-12,14:05,21:05,Mañana,Oficina Remota,
E040,2025-02-06,03:05,10:05,Mañana,Almacén,
E056,2025-01-05,13:22,20:22,Mañana,Oficina Remota,
E106,2024-05-17,13:21,19:21,Libre,Oficina Central,
E039,2024-11-06,01:34,07:34,Tarde,Planta de Producción,
E146,2024-07-22,12:40,20:40,Tarde,Almacén,
E095,2025-03-21,12:37,20:37,Mañana,Oficina Remota,
E031,2025-02-14,04:09,10:09,Mañana,Planta de Producción,
E040,2025-02-03,07:19,14:19,Mañana,Planta de Producción,
E023,2025-01-21,13:16,19:16,Mañana,Almacén,
E074,2025-02-07,15:40,23:40,Tarde,Almacén,
E148,2024-11-30,09:47,16:47,Noche,Planta de Producción,
E086,2024-12-13,14:22,22:22,Tarde,Oficina Central,
E118,2024-11-16,16:36,00:36,Noche,Almacén,
E024,2024-12-17,04:12,10:12,Libre,Oficina Remota,
E002,2024-07-19,03:12,11:12,Tarde,Planta de Producción,
E009,2024-08-19,02:33,10:33,Noche,Oficina Central,
E012,2024-11-11,17:59,01:59,Mañana,Oficina Remota,
E066,2024-06-06,11:35,17:35,Mañana,Oficina Remota,
E072,2024-07-04,16:24,22:24,Tarde,Oficina Remota,
E145,2024-05-30,02:22,10:22,Mañana,Planta de Producción,
E106,2024-04-29,11:42,17:42,Noche,Oficina Central,Quisquam doloremque eaque id placeat.
E027,2025-02-22,04:45,11:45,Mañana,Oficina Central,
E094,2024-11-17,19:57,02:57,Tarde,Almacén,
E144,2024-05-12,18:29,02:29,Libre,Oficina Central,
E043,2024-11-18,18:19,01:19,Libre,Planta de Producción,
E108,2024-12-07,17:50,23:50,Noche,Almacén,
E063,2025-02-28,18:41,00:41,Libre,Oficina Central,
E009,2025-02-26,05:07,12:07,Mañana,Oficina Central,
E057,2024-05-11,17:16,01:16,Libre,Almacén,
E056,2024-07-04,11:37,18:37,Libre,Oficina Remota,
E003,2025-02-21,18:15,02:15,Mañana,Almacén,
E016,2024-12-13,04:18,11:18,Mañana,Planta de Producción,
E126,2024-07-20,13:13,20:13,Libre,Planta de Producción,
E122,2024-10-11,20:00,04:00,Noche,Oficina Remota,
E145,2025-04-14,09:14,15:14,Libre,Oficina Central,
E088,2024-06-07,10:01,16:01,Tarde,Oficina Central,
E027,2024-05-18,05:13,12:13,Libre,Oficina Central,
E068,2024-07-28,18:32,01:32,Noche,Planta de Producción,
E129,2024-12-29,04:02,11:02,Mañana,Planta de Producción,
E132,2024-06-29,18:53,01:53,Libre,Oficina Central,
E095,2025-01-02,00:30,08:30,Libre,Almacén,
E099,2024-05-27,16:10,00:10,Libre,Oficina Remota,
E070,2024-09-03,09:09,16:09,Mañana,Oficina Central,
E047,2024-10-04,09:28,16:28,Libre,Oficina Remota,
E004,2025-02-01,04:51,10:51,Tarde,Oficina Remota,
E098,2024-09-14,16:26,22:26,Mañana,Oficina Remota,
E040,2024-08-25,10:22,16:22,Tarde,Oficina Remota,
E026,2024-10-16,02:04,08:04,Tarde,Oficina Remota,
E099,2024-09-06,06:30,13:30,Noche,Almacén,
E031,2025-02-09,08:13,14:13,Noche,Almacén,
E013,2024-09-11,10:00,16:00,Libre,Oficina Central,
E029,2025-03-26,09:35,17:35,Tarde,Oficina Remota,Ipsam perspiciatis quisquam odio dolores.
E091,2024-08-24,10:49,18:49,Libre,Oficina Central,
E039,2025-04-06,08:04,14:04,Mañana,Oficina Central,
E124,2025-03-16,22:30,04:30,Tarde,Oficina Central,
E100,2024-12-25,11:40,19:40,Noche,Oficina Central,
E147,2025-03-21,08:21,15:21,Mañana,Almacén,
E067,2024-05-14,14:03,22:03,Tarde,Almacén,
E102,2024-10-29,07:12,15:12,Tarde,Planta de Producción,Repellat dolor atque.
E123,2024-10-31,03:18,09:18,Tarde,Oficina Remota,
E097,2025-03-23,20:17,02:17,Mañana,Almacén,
E025,2024-07-04,10:10,17:10,Mañana,Almacén,Repellendus quis optio adipisci id placeat.
E011,2024-07-27,22:43,04:43,Libre,Planta de Producción,Culpa rerum repellat.
E022,2024-07-14,17:56,23:56,Mañana,Almacén,
E097,2024-10-17,03:21,10:21,Libre,Oficina Central,Sed nulla aliquid.
E052,2024-09-25,07:47,14:47,Libre,Almacén,
E106,2024-12-05,20:45,04:45,Noche,Planta de Producción,
E034,2024-05-07,08:12,16:12,Noche,Oficina Remota,
E059,2025-02-23,11:08,18:08,Noche,Oficina Remota,
E111,2024-07-22,01:19,07:19,Libre,Planta de Producción,
E030,2024-09-16,10:57,16:57,Noche,Oficina Central,
E048,2024-12-28,13:01,19:01,Tarde,Oficina Central,
E077,2025-02-10,06:33,13:33,Mañana,Planta de Producción,
E092,2024-07-17,15:50,22:50,Tarde,Planta de Producción,
E069,2024-10-25,13:39,20:39,Tarde,Planta de Producción,
E107,2025-01-30,17:41,00:41,Tarde,Oficina Central,
E024,2025-04-12,05:45,12:45,Libre,Oficina Remota,Id quos aperiam dolorem.
E068,2024-05-10,04:41,11:41,Noche,Oficina Remota,
E036,2025-04-05,18:32,02:32,Tarde,Oficina Remota,
E045,2024-05-22,21:48,04:48,Libre,Almacén,Eum consequatur consequatur ut impedit.
E009,2024-11-06,23:17,07:17,Noche,Oficina Central,
E085,2025-01-15,01:56,07:56,Noche,Oficina Remota,
E032,2025-04-06,06:06,14:06,Noche,Oficina Central,
E117,2024-07-26,13:40,20:40,Tarde,Almacén,
E132,2025-01-29,23:05,07:05,Libre,Oficina Central,Quae distinctio a odit laborum incidunt.
E145,2025-04-16,23:06,06:06,Noche,Planta de Producción,Error animi ut quidem.
E138,2025-03-28,21:49,04:49,Noche,Oficina Central,
E062,2024-09-19,08:18,15:18,Tarde,Oficina Remota,
E143,2024-08-20,16:02,22:02,Mañana,Oficina Remota,
E026,2024-07-28,00:17,06:17,Libre,Oficina Central,
E070,2024-09-08,22:35,06:35,Mañana,Oficina Central,
E006,2024-11-27,19:26,02:26,Noche,Almacén,
E072,2025-03-31,21:32,04:32,Tarde,Almacén,
E056,2025-01-01,07:50,15:50,Noche,Almacén,Quidem tenetur odit.
E116,2025-03-14,12:31,20:31,Tarde,Oficina Central,
E091,2024-09-23,04:06,12:06,Noche,Oficina Central,
E005,2024-10-25,09:39,17:39,Libre,Planta de Producción,
E027,2024-07-24,05:55,12:55,Noche,Planta de Producción,
E052,2025-03-25,08:04,15:04,Tarde,Planta de Producción,
E067,2025-02-15,13:12,19:12,Mañana,Oficina Central,
E141,2024-12-20,13:22,21:22,Libre,Oficina Remota,
E136,2024-05-08,16:37,23:37,Libre,Oficina Central,Eum perspiciatis quos voluptatum qui.
E149,2025-01-15,10:09,17:09,Libre,Planta de Producción,
E097,2025-04-06,20:48,03:48,Noche,Almacén,Aliquid expedita minima at aspernatur.
E016,2024-08-23,17:06,23:06,Mañana,Oficina Remota,
E002,2025-03-27,06:03,13:03,Tarde,Oficina Central,
E062,2024-05-04,21:25,04:25,Noche,Almacén,
E073,2024-09-02,00:39,08:39,Tarde,Almacén,
E028,2025-03-07,04:13,10:13,Libre,Almacén,Ex ipsa illum vel debitis ullam.
E113,2024-06-16,20:47,03:47,Tarde,Planta de Producción,
E103,2024-11-26,06:40,13:40,Mañana,Oficina Remota,Error ea iste nisi officia.
E046,2025-02-13,16:12,00:12,Noche,Planta de Producción,
E115,2025-01-28,13:26,19:26,Noche,Planta de Producción,
E144,2025-01-25,18:47,00:47,Tarde,Planta de Producción,
