timestamp,empleado_id,pregunta,intencion_detectada,respuesta_chatbot,satisfaccion_usuario
2025-04-23 13:41:27,E138,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,5
2025-04-23 13:41:03,E145,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:38:58,E083,¿Hay oportunidades de formación?,Consultar_formacion,La política se encuentra en el portal del empleado.,4
2025-04-23 13:40:19,E108,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:41:20,E094,¿Cuál es la política de teletrabajo?,Consultar_politica,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:41:11,E040,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Ofrecemos seguro médico, plan de pensiones como beneficios.",2
2025-04-23 13:39:41,E108,¿Cuál es el horario de trabajo?,Consultar_horario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",1
2025-04-23 13:41:37,E049,¿Cuál es mi salario?,Consultar_salario,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:40:15,E014,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:40:42,E004,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:40:13,E091,¿Cuál es mi salario?,Consultar_salario,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:41:00,E145,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:38:53,E134,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,4
2025-04-23 13:40:12,E105,¿Cuál es la política de teletrabajo?,Consultar_politica,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:41:13,E056,¿Hay oportunidades de formación?,Consultar_formacion,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:40:27,E138,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:40:29,E089,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:40:57,E102,¿Cuál es el horario de trabajo?,Consultar_horario,Puedes contactarnos por email o teléfono.,2
2025-04-23 13:41:07,E140,¿Cuál es mi salario?,Consultar_salario,El horario es de 9:00 a 18:00.,5
2025-04-23 13:38:54,E078,¿Cuál es mi salario?,Consultar_salario,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:39:23,E053,¿Hay oportunidades de formación?,Consultar_formacion,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:39:49,E141,¿Cómo solicito una baja médica?,Solicitar_baja,La política se encuentra en el portal del empleado.,3
2025-04-23 13:41:22,E059,No he recibido mi nómina.,Reclamar_nomina,La política se encuentra en el portal del empleado.,1
2025-04-23 13:39:35,E102,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:41:05,E061,No he recibido mi nómina.,Reclamar_nomina,Tienes 12 días disponibles.,3
2025-04-23 13:39:20,E027,¿Cuál es la política de teletrabajo?,Consultar_politica,Tienes 23 días disponibles.,4
2025-04-23 13:38:49,E045,¿Cuál es el horario de trabajo?,Consultar_horario,Tienes 23 días disponibles.,1
2025-04-23 13:39:14,E052,No he recibido mi nómina.,Reclamar_nomina,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:39:01,E033,¿Cómo solicito una baja médica?,Solicitar_baja,"Por favor, contacta con el departamento de nóminas.",4
2025-04-23 13:40:19,E121,¿Hay oportunidades de formación?,Consultar_formacion,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:39:37,E034,¿Cómo solicito una baja médica?,Solicitar_baja,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:41:07,E052,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:40:07,E008,¿Cuál es el horario de trabajo?,Consultar_horario,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:40:13,E059,No he recibido mi nómina.,Reclamar_nomina,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:40:32,E130,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:41:20,E085,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:41:22,E106,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Ofrecemos seguro médico, plan de pensiones como beneficios.",4
2025-04-23 13:39:09,E016,¿Cuál es mi salario?,Consultar_salario,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:39:32,E131,¿Cuál es la política de teletrabajo?,Consultar_politica,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:40:33,E031,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:39:41,E032,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tienes 10 días disponibles.,4
2025-04-23 13:39:58,E133,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:39:58,E059,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes contactarnos por email o teléfono.,1
2025-04-23 13:40:37,E141,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:39:28,E134,¿Hay oportunidades de formación?,Consultar_formacion,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:39:38,E056,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Tu salario es 1757.0.,4
2025-04-23 13:40:57,E097,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,La política se encuentra en el portal del empleado.,5
2025-04-23 13:38:57,E138,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Tu salario es 2639.4.,1
2025-04-23 13:41:18,E047,¿Cómo solicito una baja médica?,Solicitar_baja,"Ofrecemos seguro médico, plan de pensiones como beneficios.",4
2025-04-23 13:41:29,E043,¿Cuál es la política de teletrabajo?,Consultar_politica,"Por favor, contacta con el departamento de nóminas.",4
2025-04-23 13:40:52,E118,¿Hay oportunidades de formación?,Consultar_formacion,Tienes 16 días disponibles.,2
2025-04-23 13:39:16,E044,¿Cuál es mi salario?,Consultar_salario,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:39:50,E080,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tu salario es 3824.15.,1
2025-04-23 13:40:24,E044,No he recibido mi nómina.,Reclamar_nomina,"Sí, puedes encontrar información en la intranet.",1
2025-04-23 13:39:48,E055,No he recibido mi nómina.,Reclamar_nomina,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:38:48,E078,No he recibido mi nómina.,Reclamar_nomina,Tienes 20 días disponibles.,3
2025-04-23 13:38:54,E118,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:41:01,E053,¿Cómo solicito una baja médica?,Solicitar_baja,Puedes hacerlo a través de tu perfil.,2
2025-04-23 13:40:06,E106,¿Cuál es el horario de trabajo?,Consultar_horario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",4
2025-04-23 13:41:00,E023,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tienes 7 días disponibles.,3
2025-04-23 13:39:23,E104,¿Cuál es mi salario?,Consultar_salario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:41:33,E044,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Por favor, contacta con el departamento de nóminas.",2
2025-04-23 13:39:28,E020,¿Cómo solicito una baja médica?,Solicitar_baja,El horario es de 9:00 a 18:00.,5
2025-04-23 13:39:46,E140,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:38:46,E124,¿Hay oportunidades de formación?,Consultar_formacion,La política se encuentra en el portal del empleado.,3
2025-04-23 13:39:19,E082,¿Cuál es mi salario?,Consultar_salario,Tienes 16 días disponibles.,1
2025-04-23 13:40:12,E128,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Ofrecemos seguro médico, plan de pensiones como beneficios.",4
2025-04-23 13:40:09,E021,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:40:35,E007,¿Cuál es la política de teletrabajo?,Consultar_politica,El horario es de 9:00 a 18:00.,1
2025-04-23 13:40:35,E110,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Ofrecemos seguro médico, plan de pensiones como beneficios.",4
2025-04-23 13:39:58,E056,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Sí, puedes encontrar información en la intranet.",2
2025-04-23 13:39:12,E062,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:38:48,E054,No he recibido mi nómina.,Reclamar_nomina,El horario es de 9:00 a 18:00.,1
2025-04-23 13:39:54,E047,No he recibido mi nómina.,Reclamar_nomina,Tienes 29 días disponibles.,4
2025-04-23 13:39:08,E053,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:39:32,E005,¿Cómo puedo cambiar mi información personal?,Actualizar_info,La política se encuentra en el portal del empleado.,5
2025-04-23 13:41:13,E113,No he recibido mi nómina.,Reclamar_nomina,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:41:15,E106,No he recibido mi nómina.,Reclamar_nomina,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:40:13,E069,¿Hay oportunidades de formación?,Consultar_formacion,Tienes 28 días disponibles.,3
2025-04-23 13:41:27,E130,¿Cuál es mi salario?,Consultar_salario,"Sí, puedes encontrar información en la intranet.",2
2025-04-23 13:39:41,E006,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:39:32,E131,¿Cuál es el horario de trabajo?,Consultar_horario,Tienes 23 días disponibles.,5
2025-04-23 13:40:14,E092,¿Cuál es el horario de trabajo?,Consultar_horario,"Sí, puedes encontrar información en la intranet.",2
2025-04-23 13:40:46,E056,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:40:12,E115,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:40:40,E096,¿Cuál es el horario de trabajo?,Consultar_horario,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:40:52,E120,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,El horario es de 9:00 a 18:00.,2
2025-04-23 13:39:32,E057,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:40:09,E107,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:40:07,E122,No he recibido mi nómina.,Reclamar_nomina,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:40:02,E118,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:40:38,E035,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:40:43,E086,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes contactarnos por email o teléfono.,1
2025-04-23 13:39:57,E054,No he recibido mi nómina.,Reclamar_nomina,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:39:09,E065,¿Cuál es la política de teletrabajo?,Consultar_politica,"Sí, puedes encontrar información en la intranet.",1
2025-04-23 13:41:31,E119,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,1
2025-04-23 13:40:31,E003,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:39:18,E031,¿Hay oportunidades de formación?,Consultar_formacion,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:39:15,E049,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:41:18,E102,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes hacerlo a través de tu perfil.,2
2025-04-23 13:41:23,E120,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tu salario es 2738.58.,3
2025-04-23 13:40:50,E031,¿Cómo solicito una baja médica?,Solicitar_baja,Tienes 8 días disponibles.,1
2025-04-23 13:41:20,E129,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Tu salario es 3103.23.,2
2025-04-23 13:41:22,E049,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,El horario es de 9:00 a 18:00.,4
2025-04-23 13:40:42,E074,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,La política se encuentra en el portal del empleado.,3
2025-04-23 13:38:58,E089,¿Hay oportunidades de formación?,Consultar_formacion,Tienes 18 días disponibles.,4
2025-04-23 13:40:37,E024,¿Cuál es el horario de trabajo?,Consultar_horario,Tu salario es 3769.89.,2
2025-04-23 13:40:44,E055,¿Hay oportunidades de formación?,Consultar_formacion,Puedes hacerlo a través de tu perfil.,1
2025-04-23 13:39:43,E078,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Por favor, contacta con el departamento de nóminas.",1
2025-04-23 13:39:29,E044,¿Hay oportunidades de formación?,Consultar_formacion,Tienes 27 días disponibles.,3
2025-04-23 13:40:37,E105,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Tu salario es 3301.72.,3
2025-04-23 13:38:48,E109,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:40:24,E127,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Tienes 30 días disponibles.,3
2025-04-23 13:40:23,E057,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,5
2025-04-23 13:39:03,E033,¿Cuál es la política de teletrabajo?,Consultar_politica,El horario es de 9:00 a 18:00.,5
2025-04-23 13:41:38,E030,No he recibido mi nómina.,Reclamar_nomina,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:40:36,E144,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tienes 21 días disponibles.,4
2025-04-23 13:40:26,E083,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:41:20,E026,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes hacerlo a través de tu perfil.,1
2025-04-23 13:41:01,E104,¿Cómo solicito una baja médica?,Solicitar_baja,"Ofrecemos seguro médico, plan de pensiones como beneficios.",1
2025-04-23 13:41:30,E131,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:40:57,E075,¿Cuál es la política de teletrabajo?,Consultar_politica,Tu salario es 3504.02.,5
2025-04-23 13:41:02,E095,¿Cómo solicito una baja médica?,Solicitar_baja,La política se encuentra en el portal del empleado.,2
2025-04-23 13:40:45,E001,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,El horario es de 9:00 a 18:00.,5
2025-04-23 13:41:17,E039,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:39:54,E023,¿Hay oportunidades de formación?,Consultar_formacion,Tu salario es 3617.48.,4
2025-04-23 13:41:35,E107,No he recibido mi nómina.,Reclamar_nomina,Tu salario es 2049.92.,4
2025-04-23 13:40:26,E107,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:39:25,E134,¿Cuál es la política de teletrabajo?,Consultar_politica,La política se encuentra en el portal del empleado.,5
2025-04-23 13:40:59,E007,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:40:47,E100,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:40:08,E085,¿Cuál es el horario de trabajo?,Consultar_horario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",2
2025-04-23 13:41:21,E142,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Debes seguir los siguientes pasos: el sistema de gestión.,4
2025-04-23 13:40:36,E028,¿Cómo puedo cambiar mi información personal?,Actualizar_info,La política se encuentra en el portal del empleado.,4
2025-04-23 13:39:24,E108,¿Cómo puedo cambiar mi información personal?,Actualizar_info,La política se encuentra en el portal del empleado.,2
2025-04-23 13:39:45,E121,¿Cuál es mi salario?,Consultar_salario,El horario es de 9:00 a 18:00.,2
2025-04-23 13:41:05,E097,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:40:48,E045,¿Cuál es la política de teletrabajo?,Consultar_politica,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:40:12,E081,¿Hay oportunidades de formación?,Consultar_formacion,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:39:05,E046,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:41:25,E014,¿Hay oportunidades de formación?,Consultar_formacion,El horario es de 9:00 a 18:00.,4
2025-04-23 13:40:24,E003,¿Cuál es mi salario?,Consultar_salario,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:40:07,E100,¿Cuál es mi salario?,Consultar_salario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",4
2025-04-23 13:38:49,E105,¿Cómo puedo cambiar mi información personal?,Actualizar_info,El horario es de 9:00 a 18:00.,2
2025-04-23 13:41:36,E091,¿Cuál es mi salario?,Consultar_salario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:39:17,E100,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes contactarnos por email o teléfono.,1
2025-04-23 13:39:11,E089,¿Cuál es mi salario?,Consultar_salario,Tu salario es 3341.83.,3
2025-04-23 13:41:27,E007,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Tienes 21 días disponibles.,4
2025-04-23 13:41:39,E064,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:40:16,E136,¿Cuál es el horario de trabajo?,Consultar_horario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",2
2025-04-23 13:41:22,E077,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Ofrecemos seguro médico, plan de pensiones como beneficios.",3
2025-04-23 13:41:09,E097,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:41:39,E043,No he recibido mi nómina.,Reclamar_nomina,Tu salario es 2342.96.,3
2025-04-23 13:39:25,E062,¿Cuál es la política de teletrabajo?,Consultar_politica,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:40:08,E121,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Tu salario es 3882.61.,4
2025-04-23 13:38:51,E020,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:39:33,E130,¿Cuál es el horario de trabajo?,Consultar_horario,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:41:15,E007,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:40:58,E038,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:39:17,E097,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,La política se encuentra en el portal del empleado.,5
2025-04-23 13:39:38,E024,¿Cuál es el horario de trabajo?,Consultar_horario,Tu salario es 3666.71.,4
2025-04-23 13:40:22,E057,¿Cuál es la política de teletrabajo?,Consultar_politica,Tu salario es 3364.01.,3
2025-04-23 13:40:17,E130,¿Cuál es el horario de trabajo?,Consultar_horario,"Por favor, contacta con el departamento de nóminas.",2
2025-04-23 13:40:59,E085,¿Cuál es la política de teletrabajo?,Consultar_politica,"Por favor, contacta con el departamento de nóminas.",3
2025-04-23 13:39:44,E135,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Por favor, contacta con el departamento de nóminas.",1
2025-04-23 13:40:27,E005,¿Cuál es mi salario?,Consultar_salario,La política se encuentra en el portal del empleado.,5
2025-04-23 13:38:59,E106,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Ofrecemos seguro médico, plan de pensiones como beneficios.",2
2025-04-23 13:40:34,E051,No he recibido mi nómina.,Reclamar_nomina,Debes seguir los siguientes pasos: el sistema de gestión.,1
2025-04-23 13:39:29,E017,¿Hay oportunidades de formación?,Consultar_formacion,La política se encuentra en el portal del empleado.,2
2025-04-23 13:39:52,E144,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:40:48,E131,No he recibido mi nómina.,Reclamar_nomina,La política se encuentra en el portal del empleado.,5
2025-04-23 13:40:57,E100,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,"Sí, puedes encontrar información en la intranet.",5
2025-04-23 13:40:46,E038,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Tu salario es 1669.81.,5
2025-04-23 13:41:02,E098,¿Cuál es el horario de trabajo?,Consultar_horario,La política se encuentra en el portal del empleado.,5
2025-04-23 13:38:46,E051,¿Cuál es el horario de trabajo?,Consultar_horario,Tienes 15 días disponibles.,5
2025-04-23 13:39:55,E090,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,La política se encuentra en el portal del empleado.,2
2025-04-23 13:39:09,E112,¿Cómo solicito una baja médica?,Solicitar_baja,Puedes hacerlo a través de tu perfil.,4
2025-04-23 13:39:44,E073,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:41:22,E144,¿Cuál es la política de teletrabajo?,Consultar_politica,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:41:13,E123,¿Cuál es el horario de trabajo?,Consultar_horario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:39:24,E137,¿Cómo solicito una baja médica?,Solicitar_baja,Tienes 18 días disponibles.,4
2025-04-23 13:41:12,E124,¿Cómo solicito una baja médica?,Solicitar_baja,La política se encuentra en el portal del empleado.,3
2025-04-23 13:39:21,E063,¿Cómo solicito una baja médica?,Solicitar_baja,El horario es de 9:00 a 18:00.,2
2025-04-23 13:39:24,E017,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,El horario es de 9:00 a 18:00.,5
2025-04-23 13:41:38,E095,¿Cuál es la política de teletrabajo?,Consultar_politica,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:40:10,E071,¿Cuál es mi salario?,Consultar_salario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:40:09,E047,No he recibido mi nómina.,Reclamar_nomina,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:39:25,E083,¿Cómo solicito una baja médica?,Solicitar_baja,Puedes hacerlo a través de tu perfil.,1
2025-04-23 13:39:45,E089,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,Puedes contactarnos por email o teléfono.,3
2025-04-23 13:38:59,E145,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Puedes contactarnos por email o teléfono.,5
2025-04-23 13:38:58,E112,¿Cuál es el horario de trabajo?,Consultar_horario,La política se encuentra en el portal del empleado.,1
2025-04-23 13:39:53,E058,¿Cómo puedo contactar con RRHH?,Contactar_RRHH,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:40:02,E026,¿Cómo puedo cambiar mi información personal?,Actualizar_info,El horario es de 9:00 a 18:00.,1
2025-04-23 13:41:28,E089,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tu salario es 3473.37.,5
2025-04-23 13:40:58,E094,¿Cuál es mi salario?,Consultar_salario,"Ofrecemos seguro médico, plan de pensiones como beneficios.",2
2025-04-23 13:41:05,E136,¿Cuál es el horario de trabajo?,Consultar_horario,Tienes 9 días disponibles.,5
2025-04-23 13:39:19,E051,¿Cómo solicito una baja médica?,Solicitar_baja,Debes seguir los siguientes pasos: el sistema de gestión.,5
2025-04-23 13:40:33,E090,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Tienes 24 días disponibles.,5
2025-04-23 13:41:11,E079,¿Cuál es el horario de trabajo?,Consultar_horario,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:40:10,E059,¿Cuál es la política de teletrabajo?,Consultar_politica,"Sí, puedes encontrar información en la intranet.",4
2025-04-23 13:40:47,E060,¿Cuál es el horario de trabajo?,Consultar_horario,El horario es de 9:00 a 18:00.,2
2025-04-23 13:39:22,E068,¿Hay oportunidades de formación?,Consultar_formacion,Debes seguir los siguientes pasos: el sistema de gestión.,3
2025-04-23 13:39:07,E116,¿Cuál es la política de teletrabajo?,Consultar_politica,Tu salario es 2496.09.,5
2025-04-23 13:41:28,E068,¿Cómo solicito una baja médica?,Solicitar_baja,Puedes hacerlo a través de tu perfil.,5
2025-04-23 13:40:45,E032,¿Cómo solicito una baja médica?,Solicitar_baja,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:40:41,E078,¿Cuántos días de vacaciones me quedan?,Consultar_vacaciones,Tienes 5 días disponibles.,4
2025-04-23 13:41:38,E137,¿Cómo solicito una baja médica?,Solicitar_baja,El horario es de 9:00 a 18:00.,2
2025-04-23 13:39:07,E108,¿Cuál es la política de teletrabajo?,Consultar_politica,El horario es de 9:00 a 18:00.,5
2025-04-23 13:41:33,E116,¿Hay oportunidades de formación?,Consultar_formacion,"Por favor, contacta con el departamento de nóminas.",5
2025-04-23 13:39:41,E150,¿Cómo solicito una baja médica?,Solicitar_baja,Puedes hacerlo a través de tu perfil.,3
2025-04-23 13:38:52,E049,¿Cuál es el horario de trabajo?,Consultar_horario,Puedes contactarnos por email o teléfono.,4
2025-04-23 13:39:40,E125,¿Cuál es la política de teletrabajo?,Consultar_politica,El horario es de 9:00 a 18:00.,4
2025-04-23 13:40:02,E063,No he recibido mi nómina.,Reclamar_nomina,Tu salario es 2548.73.,5
2025-04-23 13:41:39,E128,¿Cómo puedo cambiar mi información personal?,Actualizar_info,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:41:02,E138,¿Qué beneficios ofrece la empresa?,Consultar_beneficios,Puedes hacerlo a través de tu perfil.,2
2025-04-23 13:41:21,E041,No he recibido mi nómina.,Reclamar_nomina,"Sí, puedes encontrar información en la intranet.",3
2025-04-23 13:40:15,E051,¿Cómo solicito una baja médica?,Solicitar_baja,Debes seguir los siguientes pasos: el sistema de gestión.,1
2025-04-23 13:41:38,E099,No he recibido mi nómina.,Reclamar_nomina,"Ofrecemos seguro médico, plan de pensiones como beneficios.",5
2025-04-23 13:40:17,E019,¿Cómo puedo cambiar mi información personal?,Actualizar_info,Debes seguir los siguientes pasos: el sistema de gestión.,4
