empleado_id,fecha_encuesta,pregunta,respuesta,comentarios
E385,2024-07-30,¿Recomendarías esta empresa a un amigo/a para trabajar?,4,
E385,2024-07-30,¿Qué tan claras son las políticas y procedimientos de la empresa?,4,
E385,2024-07-30,¿Sientes que tu trabajo es valorado y reconocido?,4,
E385,2024-07-30,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E385,2024-07-30,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E834,2024-11-29,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E834,2024-11-29,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E834,2024-11-29,¿Cómo calificarías la comunicación con tu supervisor directo?,4,
E834,2024-11-29,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,1,
E834,2024-11-29,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E834,2024-11-29,¿Recomendarías esta empresa a un amigo/a para trabajar?,4,
E834,2024-11-29,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E834,2024-11-29,¿Sientes que tu trabajo es valorado y reconocido?,3,
E834,2024-11-29,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,3,
E834,2024-11-29,¿Hay algo específico que te gustaría que la empresa mejorara?,,Hic numquam impedit mollitia minus tempora accusantium quasi officia maxime illo.
E159,2024-06-30,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E159,2024-06-30,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E159,2024-06-30,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E159,2024-06-30,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E159,2024-06-30,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E159,2024-06-30,¿Recomendarías esta empresa a un amigo/a para trabajar?,2,
E159,2024-06-30,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E159,2024-06-30,¿Sientes que tu trabajo es valorado y reconocido?,2,
E159,2024-06-30,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E159,2024-06-30,¿Hay algo específico que te gustaría que la empresa mejorara?,,Omnis magnam quis ullam odit iste distinctio atque.
E075,2025-03-08,¿Qué tan satisfecho estás con tu salario y beneficios?,4,
E075,2025-03-08,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,3,
E075,2025-03-08,¿Cómo calificarías la comunicación con tu supervisor directo?,1,
E075,2025-03-08,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,2,
E075,2025-03-08,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E075,2025-03-08,¿Recomendarías esta empresa a un amigo/a para trabajar?,5,
E075,2025-03-08,¿Qué tan claras son las políticas y procedimientos de la empresa?,5,
E075,2025-03-08,¿Sientes que tu trabajo es valorado y reconocido?,3,
E075,2025-03-08,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,3,
E075,2025-03-08,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E149,2025-01-10,¿Qué tan satisfecho estás con tu salario y beneficios?,4,
E149,2025-01-10,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E149,2025-01-10,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E149,2025-01-10,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,5,
E149,2025-01-10,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,3,
E149,2025-01-10,¿Recomendarías esta empresa a un amigo/a para trabajar?,5,
E149,2025-01-10,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E149,2025-01-10,¿Sientes que tu trabajo es valorado y reconocido?,2,
E149,2025-01-10,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,3,
E149,2025-01-10,¿Hay algo específico que te gustaría que la empresa mejorara?,,Iste repellat architecto sed deleniti dolores omnis.
E600,2024-11-06,¿Qué tan satisfecho estás con tu salario y beneficios?,3,
E600,2024-11-06,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E600,2024-11-06,¿Cómo calificarías la comunicación con tu supervisor directo?,1,
E600,2024-11-06,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E600,2024-11-06,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,3,
E600,2024-11-06,¿Recomendarías esta empresa a un amigo/a para trabajar?,2,
E600,2024-11-06,¿Qué tan claras son las políticas y procedimientos de la empresa?,4,
E600,2024-11-06,¿Sientes que tu trabajo es valorado y reconocido?,3,
E600,2024-11-06,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,4,
E600,2024-11-06,¿Hay algo específico que te gustaría que la empresa mejorara?,,Beatae voluptatibus explicabo rem illum consequatur.
E1057,2024-07-23,¿Qué tan satisfecho estás con tu salario y beneficios?,5,
E1057,2024-07-23,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,5,
E1057,2024-07-23,¿Cómo calificarías la comunicación con tu supervisor directo?,2,
E1057,2024-07-23,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E1057,2024-07-23,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E1057,2024-07-23,¿Recomendarías esta empresa a un amigo/a para trabajar?,3,
E1057,2024-07-23,¿Qué tan claras son las políticas y procedimientos de la empresa?,4,
E1057,2024-07-23,¿Sientes que tu trabajo es valorado y reconocido?,3,
E1057,2024-07-23,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,4,
E1057,2024-07-23,¿Hay algo específico que te gustaría que la empresa mejorara?,,Repudiandae fugiat quasi quos labore maiores quas nihil ut doloribus molestiae reiciendis quae.
E928,2024-08-05,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E928,2024-08-05,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E928,2024-08-05,¿Cómo calificarías la comunicación con tu supervisor directo?,5,
E928,2024-08-05,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E928,2024-08-05,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,3,
E928,2024-08-05,¿Recomendarías esta empresa a un amigo/a para trabajar?,2,
E928,2024-08-05,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E928,2024-08-05,¿Sientes que tu trabajo es valorado y reconocido?,5,
E928,2024-08-05,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,2,
E928,2024-08-05,¿Hay algo específico que te gustaría que la empresa mejorara?,,Enim similique incidunt minus rem repudiandae reprehenderit quae qui vel accusamus ad.
E533,2024-07-09,¿Qué tan satisfecho estás con tu salario y beneficios?,3,
E533,2024-07-09,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E533,2024-07-09,¿Cómo calificarías la comunicación con tu supervisor directo?,4,
E533,2024-07-09,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E533,2024-07-09,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,3,
E533,2024-07-09,¿Recomendarías esta empresa a un amigo/a para trabajar?,3,
E533,2024-07-09,¿Qué tan claras son las políticas y procedimientos de la empresa?,2,
E533,2024-07-09,¿Sientes que tu trabajo es valorado y reconocido?,4,
E533,2024-07-09,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E533,2024-07-09,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E255,2024-05-03,¿Qué tan satisfecho estás con tu salario y beneficios?,2,
E255,2024-05-03,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E255,2024-05-03,¿Cómo calificarías la comunicación con tu supervisor directo?,5,
E255,2024-05-03,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,5,
E255,2024-05-03,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,3,
E255,2024-05-03,¿Recomendarías esta empresa a un amigo/a para trabajar?,5,
E255,2024-05-03,¿Qué tan claras son las políticas y procedimientos de la empresa?,5,
E255,2024-05-03,¿Sientes que tu trabajo es valorado y reconocido?,1,
E255,2024-05-03,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E255,2024-05-03,¿Hay algo específico que te gustaría que la empresa mejorara?,,Eius et velit ipsam iste ipsam.
E466,2024-05-22,¿Qué tan satisfecho estás con tu salario y beneficios?,5,
E466,2024-05-22,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E466,2024-05-22,¿Cómo calificarías la comunicación con tu supervisor directo?,4,
E466,2024-05-22,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,3,
E466,2024-05-22,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E466,2024-05-22,¿Recomendarías esta empresa a un amigo/a para trabajar?,2,
E466,2024-05-22,¿Qué tan claras son las políticas y procedimientos de la empresa?,2,
E466,2024-05-22,¿Sientes que tu trabajo es valorado y reconocido?,3,
E466,2024-05-22,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E466,2024-05-22,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E950,2024-10-24,¿Qué tan satisfecho estás con tu salario y beneficios?,2,
E950,2024-10-24,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,2,
E950,2024-10-24,¿Cómo calificarías la comunicación con tu supervisor directo?,1,
E950,2024-10-24,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,5,
E950,2024-10-24,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,3,
E950,2024-10-24,¿Recomendarías esta empresa a un amigo/a para trabajar?,5,
E950,2024-10-24,¿Qué tan claras son las políticas y procedimientos de la empresa?,2,
E950,2024-10-24,¿Sientes que tu trabajo es valorado y reconocido?,5,
E950,2024-10-24,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,4,
E950,2024-10-24,¿Hay algo específico que te gustaría que la empresa mejorara?,,Nostrum vitae odit vitae a dignissimos odit.
E070,2024-06-07,¿Qué tan satisfecho estás con tu salario y beneficios?,4,
E070,2024-06-07,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E070,2024-06-07,¿Cómo calificarías la comunicación con tu supervisor directo?,1,
E070,2024-06-07,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,2,
E070,2024-06-07,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,3,
E070,2024-06-07,¿Recomendarías esta empresa a un amigo/a para trabajar?,1,
E070,2024-06-07,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E070,2024-06-07,¿Sientes que tu trabajo es valorado y reconocido?,4,
E070,2024-06-07,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,5,
E070,2024-06-07,¿Hay algo específico que te gustaría que la empresa mejorara?,,Recusandae ducimus voluptate quasi autem iste perspiciatis qui saepe voluptates.
E050,2024-12-25,¿Qué tan satisfecho estás con tu salario y beneficios?,2,
E050,2024-12-25,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E050,2024-12-25,¿Cómo calificarías la comunicación con tu supervisor directo?,4,
E050,2024-12-25,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E050,2024-12-25,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E050,2024-12-25,¿Recomendarías esta empresa a un amigo/a para trabajar?,3,
E050,2024-12-25,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E050,2024-12-25,¿Sientes que tu trabajo es valorado y reconocido?,5,
E050,2024-12-25,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,4,
E050,2024-12-25,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E895,2024-10-04,¿Qué tan satisfecho estás con tu salario y beneficios?,4,
E895,2024-10-04,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,2,
E895,2024-10-04,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E895,2024-10-04,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,3,
E895,2024-10-04,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,1,
E895,2024-10-04,¿Recomendarías esta empresa a un amigo/a para trabajar?,2,
E895,2024-10-04,¿Qué tan claras son las políticas y procedimientos de la empresa?,2,
E895,2024-10-04,¿Sientes que tu trabajo es valorado y reconocido?,3,
E895,2024-10-04,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,2,
E895,2024-10-04,¿Hay algo específico que te gustaría que la empresa mejorara?,,Doloremque consequatur id alias porro sed facere natus dignissimos voluptatum quam nulla molestiae.
E766,2025-01-29,¿Qué tan satisfecho estás con tu salario y beneficios?,2,
E766,2025-01-29,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E766,2025-01-29,¿Cómo calificarías la comunicación con tu supervisor directo?,5,
E766,2025-01-29,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,1,
E766,2025-01-29,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,5,
E766,2025-01-29,¿Recomendarías esta empresa a un amigo/a para trabajar?,2,
E766,2025-01-29,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E766,2025-01-29,¿Sientes que tu trabajo es valorado y reconocido?,4,
E766,2025-01-29,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,3,
E766,2025-01-29,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E420,2024-09-20,¿Qué tan satisfecho estás con tu salario y beneficios?,4,
E420,2024-09-20,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,2,
E420,2024-09-20,¿Cómo calificarías la comunicación con tu supervisor directo?,5,
E420,2024-09-20,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,2,
E420,2024-09-20,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,3,
E420,2024-09-20,¿Recomendarías esta empresa a un amigo/a para trabajar?,2,
E420,2024-09-20,¿Qué tan claras son las políticas y procedimientos de la empresa?,2,
E420,2024-09-20,¿Sientes que tu trabajo es valorado y reconocido?,1,
E420,2024-09-20,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,5,
E420,2024-09-20,¿Hay algo específico que te gustaría que la empresa mejorara?,,Repellendus tempore dicta est omnis fuga esse rerum maxime vitae.
E463,2025-01-26,¿Qué tan satisfecho estás con tu salario y beneficios?,5,
E463,2025-01-26,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E463,2025-01-26,¿Cómo calificarías la comunicación con tu supervisor directo?,2,
E463,2025-01-26,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,5,
E463,2025-01-26,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,3,
E463,2025-01-26,¿Recomendarías esta empresa a un amigo/a para trabajar?,5,
E463,2025-01-26,¿Qué tan claras son las políticas y procedimientos de la empresa?,5,
E463,2025-01-26,¿Sientes que tu trabajo es valorado y reconocido?,2,
E463,2025-01-26,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,2,
E463,2025-01-26,¿Hay algo específico que te gustaría que la empresa mejorara?,,Ad aliquid aliquid expedita itaque molestiae nihil incidunt.
E476,2024-06-06,¿Qué tan satisfecho estás con tu salario y beneficios?,5,
E476,2024-06-06,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,2,
E476,2024-06-06,¿Cómo calificarías la comunicación con tu supervisor directo?,2,
E476,2024-06-06,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,1,
E476,2024-06-06,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E476,2024-06-06,¿Recomendarías esta empresa a un amigo/a para trabajar?,3,
E476,2024-06-06,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E476,2024-06-06,¿Sientes que tu trabajo es valorado y reconocido?,3,
E476,2024-06-06,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,4,
E476,2024-06-06,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E804,2024-10-02,¿Qué tan satisfecho estás con tu salario y beneficios?,5,
E804,2024-10-02,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,3,
E804,2024-10-02,¿Cómo calificarías la comunicación con tu supervisor directo?,2,
E804,2024-10-02,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E804,2024-10-02,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E804,2024-10-02,¿Recomendarías esta empresa a un amigo/a para trabajar?,5,
E804,2024-10-02,¿Qué tan claras son las políticas y procedimientos de la empresa?,5,
E804,2024-10-02,¿Sientes que tu trabajo es valorado y reconocido?,2,
E804,2024-10-02,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,5,
E804,2024-10-02,¿Hay algo específico que te gustaría que la empresa mejorara?,,Sunt necessitatibus sit non praesentium natus dignissimos.
E220,2024-06-29,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E220,2024-06-29,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E220,2024-06-29,¿Cómo calificarías la comunicación con tu supervisor directo?,1,
E220,2024-06-29,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,3,
E220,2024-06-29,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E220,2024-06-29,¿Recomendarías esta empresa a un amigo/a para trabajar?,3,
E220,2024-06-29,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E220,2024-06-29,¿Sientes que tu trabajo es valorado y reconocido?,1,
E220,2024-06-29,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,4,
E220,2024-06-29,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E169,2025-01-09,¿Qué tan satisfecho estás con tu salario y beneficios?,5,
E169,2025-01-09,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E169,2025-01-09,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E169,2025-01-09,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,1,
E169,2025-01-09,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,1,
E169,2025-01-09,¿Recomendarías esta empresa a un amigo/a para trabajar?,5,
E169,2025-01-09,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E169,2025-01-09,¿Sientes que tu trabajo es valorado y reconocido?,4,
E169,2025-01-09,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E169,2025-01-09,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E122,2024-06-03,¿Qué tan satisfecho estás con tu salario y beneficios?,3,
E122,2024-06-03,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E122,2024-06-03,¿Cómo calificarías la comunicación con tu supervisor directo?,5,
E122,2024-06-03,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E122,2024-06-03,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,1,
E122,2024-06-03,¿Recomendarías esta empresa a un amigo/a para trabajar?,1,
E122,2024-06-03,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E122,2024-06-03,¿Sientes que tu trabajo es valorado y reconocido?,2,
E122,2024-06-03,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,5,
E122,2024-06-03,¿Hay algo específico que te gustaría que la empresa mejorara?,,Explicabo atque dolorem harum tenetur veritatis deleniti.
E951,2025-02-28,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E951,2025-02-28,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E951,2025-02-28,¿Cómo calificarías la comunicación con tu supervisor directo?,2,
E951,2025-02-28,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,1,
E951,2025-02-28,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E951,2025-02-28,¿Recomendarías esta empresa a un amigo/a para trabajar?,2,
E951,2025-02-28,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E951,2025-02-28,¿Sientes que tu trabajo es valorado y reconocido?,2,
E951,2025-02-28,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,4,
E951,2025-02-28,¿Hay algo específico que te gustaría que la empresa mejorara?,,Atque voluptate eligendi suscipit vitae harum iste voluptates.
E443,2024-06-05,¿Qué tan satisfecho estás con tu salario y beneficios?,5,
E443,2024-06-05,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,2,
E443,2024-06-05,¿Cómo calificarías la comunicación con tu supervisor directo?,2,
E443,2024-06-05,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,1,
E443,2024-06-05,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,1,
E443,2024-06-05,¿Recomendarías esta empresa a un amigo/a para trabajar?,4,
E443,2024-06-05,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E443,2024-06-05,¿Sientes que tu trabajo es valorado y reconocido?,3,
E443,2024-06-05,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,5,
E443,2024-06-05,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E385,2024-07-11,¿Qué tan satisfecho estás con tu salario y beneficios?,2,
E385,2024-07-11,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,5,
E385,2024-07-11,¿Cómo calificarías la comunicación con tu supervisor directo?,4,
E385,2024-07-11,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E385,2024-07-11,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E385,2024-07-11,¿Recomendarías esta empresa a un amigo/a para trabajar?,1,
E385,2024-07-11,¿Qué tan claras son las políticas y procedimientos de la empresa?,4,
E385,2024-07-11,¿Sientes que tu trabajo es valorado y reconocido?,3,
E385,2024-07-11,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,5,
E385,2024-07-11,¿Hay algo específico que te gustaría que la empresa mejorara?,,In molestias cum temporibus pariatur incidunt.
E556,2024-06-11,¿Qué tan satisfecho estás con tu salario y beneficios?,3,
E556,2024-06-11,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,3,
E556,2024-06-11,¿Cómo calificarías la comunicación con tu supervisor directo?,5,
E556,2024-06-11,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,5,
E556,2024-06-11,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E556,2024-06-11,¿Recomendarías esta empresa a un amigo/a para trabajar?,2,
E556,2024-06-11,¿Qué tan claras son las políticas y procedimientos de la empresa?,5,
E556,2024-06-11,¿Sientes que tu trabajo es valorado y reconocido?,5,
E556,2024-06-11,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,2,
E556,2024-06-11,¿Hay algo específico que te gustaría que la empresa mejorara?,,Rerum necessitatibus earum incidunt at quo accusantium quidem ab sunt repellendus repellat temporibus.
E407,2024-08-09,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E407,2024-08-09,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,2,
E407,2024-08-09,¿Cómo calificarías la comunicación con tu supervisor directo?,3,
E407,2024-08-09,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,5,
E407,2024-08-09,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,5,
E407,2024-08-09,¿Recomendarías esta empresa a un amigo/a para trabajar?,4,
E407,2024-08-09,¿Qué tan claras son las políticas y procedimientos de la empresa?,4,
E407,2024-08-09,¿Sientes que tu trabajo es valorado y reconocido?,5,
E407,2024-08-09,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,5,
E407,2024-08-09,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E895,2024-09-04,¿Qué tan satisfecho estás con tu salario y beneficios?,5,
E895,2024-09-04,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,3,
E895,2024-09-04,¿Cómo calificarías la comunicación con tu supervisor directo?,4,
E895,2024-09-04,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,1,
E895,2024-09-04,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E895,2024-09-04,¿Recomendarías esta empresa a un amigo/a para trabajar?,5,
E895,2024-09-04,¿Qué tan claras son las políticas y procedimientos de la empresa?,3,
E895,2024-09-04,¿Sientes que tu trabajo es valorado y reconocido?,4,
E895,2024-09-04,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E895,2024-09-04,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E902,2025-04-20,¿Qué tan satisfecho estás con tu salario y beneficios?,5,
E902,2025-04-20,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,3,
E902,2025-04-20,¿Cómo calificarías la comunicación con tu supervisor directo?,2,
E902,2025-04-20,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,1,
E902,2025-04-20,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E902,2025-04-20,¿Recomendarías esta empresa a un amigo/a para trabajar?,3,
E902,2025-04-20,¿Qué tan claras son las políticas y procedimientos de la empresa?,1,
E902,2025-04-20,¿Sientes que tu trabajo es valorado y reconocido?,3,
E902,2025-04-20,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,1,
E902,2025-04-20,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E915,2024-09-26,¿Qué tan satisfecho estás con tu salario y beneficios?,1,
E915,2024-09-26,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,4,
E915,2024-09-26,¿Cómo calificarías la comunicación con tu supervisor directo?,1,
E915,2024-09-26,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,4,
E915,2024-09-26,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E915,2024-09-26,¿Recomendarías esta empresa a un amigo/a para trabajar?,5,
E915,2024-09-26,¿Qué tan claras son las políticas y procedimientos de la empresa?,2,
E915,2024-09-26,¿Sientes que tu trabajo es valorado y reconocido?,5,
E915,2024-09-26,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,4,
E915,2024-09-26,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E637,2024-09-10,¿Qué tan satisfecho estás con tu salario y beneficios?,5,
E637,2024-09-10,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,1,
E637,2024-09-10,¿Cómo calificarías la comunicación con tu supervisor directo?,1,
E637,2024-09-10,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,3,
E637,2024-09-10,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,2,
E637,2024-09-10,¿Recomendarías esta empresa a un amigo/a para trabajar?,4,
E637,2024-09-10,¿Qué tan claras son las políticas y procedimientos de la empresa?,2,
E637,2024-09-10,¿Sientes que tu trabajo es valorado y reconocido?,3,
E637,2024-09-10,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,2,
E637,2024-09-10,¿Hay algo específico que te gustaría que la empresa mejorara?,,
E422,2024-08-14,¿Qué tan satisfecho estás con tu salario y beneficios?,4,
E422,2024-08-14,¿Sientes que tienes oportunidades de crecimiento y desarrollo profesional en la empresa?,5,
E422,2024-08-14,¿Cómo calificarías la comunicación con tu supervisor directo?,4,
E422,2024-08-14,¿Qué tan positivo dirías que es el ambiente laboral en tu equipo?,3,
E422,2024-08-14,¿Consideras que la empresa se preocupa por el bienestar de sus empleados?,4,
E422,2024-08-14,¿Recomendarías esta empresa a un amigo/a para trabajar?,1,
E422,2024-08-14,¿Qué tan claras son las políticas y procedimientos de la empresa?,5,
E422,2024-08-14,¿Sientes que tu trabajo es valorado y reconocido?,4,
E422,2024-08-14,¿Estás satisfecho con el equilibrio entre tu vida laboral y personal?,2,
E422,2024-08-14,¿Hay algo específico que te gustaría que la empresa mejorara?,,
